Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Singapore,Gross fixed capital formation (including Acquisitions less disposals of valuables),616910904,821909276,1099591112,1467546561,1974913140,2020031207,2123527409,2222554727,2792537462,3459874995,4774920705,6054030603,7275662670,8303920877,9042309647,7575801651,6597267405,6999628044,8043827720,9959193440,12337262763,15069202049,18349423970,20995663114,24579621841,29141617427,36472348023,38480789015,32590968978,29832444094,31058027143,27734651990,24755327160,24183390573,27931788309,29636069509,34313145087,44105783618,54172041655,55988020779,61318217099,70579187922,77993003076,84731798929,88565486761,83844198353,82919765138,86635841918,84446234732,86091839290,73153259366,96569266459,103270720503,111270411836
Singapore,Changes in inventories,116293504,88733685,106702222,178605825,368177715,226753258,280835478,139952447,260463276,634749585,665278562,379752528,71541220,62279643,138344337,57450628,268483294,899009964,826465583,748157295,1528799470,379728517,165380916,1550200650,-327147801,610424200,-2731126581,-263738188,-5595118711,-1623994320,2735963062,-2943089680,-1552618180,-7364265146,-1597772293,-2148525217,-1051460099,-2369846759,4222323397,-2848853959,5008403567,3986640300,8359845510,7478062815,4098891125,-5756659939,1393872874,7004942339,8828093240,6651207399,6763512493,7472515476,7983510638,-5875257553
Singapore,Exports of goods and services,2420440215,2713703567,3150862223,5006090532,7870475750,7938683426,9076745106,10911002709,13340706462,17954450527,24405939023,28471925633,29431899172,30054045115,30609727707,28271845106,27932228560,35471648240,49043815297,56363558674,68912994704,76629272669,84309889705,97966393134,122465752976,159046900079,169132194162,169506473069,142984023478,152507733728,180960983316,164227663603,170350266626,197818101807,246116274231,287771641089,338926051020,385006740311,443371662584,370526055887,474817193392,568009224024,580505492423,600013186286,604391776173,549421999164,525530245752,589858681681,671737923280,664477779339,634514069663,794469699413,925951740812,873989077278
Singapore,Imports of goods and services,2785458083,3176416790,3610631112,5389183545,8661450500,8478682582,9498059031,11009264577,13641098938,18504309311,25242522728,28962248010,29722830352,29948841736,30647935310,28216167084,27437284246,34829667851,46505236220,52899709867,65003273503,70625915314,77981337862,91975766253,110550161954,144309656936,153364140164,154758888227,124555982557,137834497244,169107772980,149415046136,153298943643,170522180023,215770788365,249571391449,293279894269,328425686832,403368717654,324906441739,411718055751,491027544095,509015533876,528920562615,530588532418,465345116651,441913146073,498376016076,559658867794,553179701770,524706050046,637164659033,733876015474,686655934265
Singapore,Gross Domestic Product (GDP),1920574149,2271575773,2951928890,4230382118,5265532243,5789524736,6072181883,6703779620,8063851544,9722066170,12081776260,14366507185,15878879926,18010932074,19563417591,18572733680,18780374298,21628613712,26551200666,31436091800,38891588201,45464849064,52131330700,60603821967,73688716391,87812540788,96293097895,100123798454,85728224856,86286866724,96076521349,89793815728,92538355643,97646382413,115033570415,127807810334,148627255182,180941741378,193617346347,194150322022,239807921966,279356526366,295092839975,307576360585,314863580758,307998545269,319053859937,343257164582,376892790728,376901557126,349488467044,434111451575,498474661509,501427624556
Singapore,"Agriculture, hunting, forestry, fishing (ISIC A-B)",49261406,58707805,65315556,96729561,105873663,124783874,124087271,133516439,134299315,150605295,182373660,210205780,213315265,212252431,209321405,171079245,134654981,119089262,110712200,111882614,125790790,113687013,102887311,104716524,127598772,127206985,144463901,133081374,95482696,95990655,88516964,73951184,65732585,59695210,64015020,70355789,72627339,77566101,80219904,78995420,86688139,96678591,98185434,105730041,108756561,100449148,100756662,105726234,113578935,121320228,114586668,133384610,132229207,145743862
Singapore,"Mining, Manufacturing, Utilities (ISIC C-E)",390269239,483396989,670151111,1001193690,1267734523,1363049804,1468366043,1652004592,2056002024,2670749234,3487797001,3953487456,3854254041,4235205037,4588287691,4137945141,4781262199,5707310124,7544778066,8577940529,10221053406,12364446760,13568663161,15854341708,18605720995,22484028574,23944909397,24006034459,21121871891,21279895061,26433450827,22934299257,24717853443,26054778008,33221606154,36530095725,41835801796,45700433835,42683632607,42146496996,53311958734,58768021665,60697162813,58422760329,60960419873,59946102231,59861327985,67764505676,82487813618,77313166238,73129559277,92736617499,104059235977,95662338952
Singapore,Manufacturing (ISIC D),335225825,422460188,595377778,900923753,1158331738,1241091385,1340879121,1514839715,1881773508,2454889308,3204825937,3700539992,3539865190,3865928399,4187037544,3735972548,4246959318,5210345128,6924133819,7953715533,9491190967,11575294492,12693814074,14830880028,17408754166,21061892583,22308431966,22178926874,19449550421,19717141245,24846816154,21006991875,22891805580,24182529585,31196376821,34606216364,39502160779,43105121198,39857418250,39360825622,49817297291,54705135667,56412372894,54251578359,56674716862,55714872802,55752815850,63737132719,78124217693,72982657194,68594507426,88055800221,98315425532,88498398828
Singapore,Construction (ISIC F),126975519,163634486,242488889,291816443,376261866,443765024,473239551,476510618,476731786,545995930,726365565,992903997,1439048610,1966493932,2289877720,1837511079,1440422519,1347399077,1371678448,1519132081,1780325879,2465225319,3263050195,3622498580,4461963421,5170120822,6440239024,7102814229,6386525667,5335829628,4751551174,4344757628,3733689020,3458648631,3457876007,3611336835,4081543174,5371767664,8461044166,10305774057,10562971746,11796298744,13141564152,13681531208,15137445247,14860654992,14303247810,12986947155,13220083899,13223684934,7982146416,12654194941,14311581238,16659260730
Singapore,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",503851405,570032795,689493334,1056700262,1352269308,1383882259,1392116722,1555505453,1842020207,2148758178,2444087257,2615762673,2817350266,2967842693,2999507755,2759902734,2768739715,3188011934,3924618309,4545295281,6083529498,7087725391,7684626246,9207256096,10931005116,13135479319,14474687199,14318303123,11765643159,12986054707,14233307360,13356030300,14487305383,15100132975,18666353757,23213324942,29176302761,35808732213,35650926799,38065341992,47849652551,59817890742,60403966865,61299128906,57922812833,54077864455,60338764007,66250665315,73360723090,74339977642,70140376520,89407435894,108558510638,120149839883
Singapore,"Transport, storage and communication (ISIC I)",207074304,245943419,326435556,455324806,551363773,647577279,736833940,878576699,1166038193,1353562218,1677043726,1958922860,2091237253,2386550248,2536750401,2548189897,2602992843,2989197445,3693404723,4393007764,5205421509,6299499291,6881172113,7820628598,9266001540,11079142782,11685619033,11904452153,10474356204,11372031143,12289472514,11704435257,11527719474,13205154452,15780944784,17322184154,18513426198,22506179079,24696845921,22106410958,27009809254,27788416548,30179417587,31882042676,34164792234,33635117197,33266491237,36721545341,37869381753,39916114332,40433945968,61767941545,81755294971,59451133232
Singapore,Other Activities (ISIC J-P),537922789,640278930,818844445,1137762646,1419979209,1620756548,1660567756,1759039109,2085289301,2477054729,3115810778,4117922241,4907606221,5577009539,6208102513,6418880532,6388028628,7417722521,8721815720,10657357359,13672686479,15172527568,17996316683,20551051111,25366819191,29893994179,33617040641,36484770455,31530680837,30062420475,31761580389,32042685181,33188197920,34528914867,38107336583,41355024866,48734958463,61179283415,71985737113,71862250024,87834666699,105214293261,113646318606,124466954367,129404206622,127734875348,131942224161,138518674077,150114060830,152821996469,141546569708,154772295897,166588636364,183672641064
Singapore,Total Value Added,1815354661,2161994425,2812728890,4039527409,5073482342,5583814787,5855211283,6455152908,7760380825,9346725584,11633477986,13849205007,15322811655,17345353881,18831847485,17873508627,18116100885,20768730363,25367007466,29804615628,37088807562,43503111343,49496715709,57160492617,68759109035,81889972661,90306959196,93949455793,81374560454,81132221669,89557879228,84456158808,87720497825,92407324143,109298132304,122102322312,142414659730,170643962307,183558406510,184565269447,226655747123,263481599551,278166615456,289858147527,297698433369,290355063372,299812811862,322348063798,357165642125,357736259843,333347184557,411471870387,475405488395,475740957724
Sint Maarten (Dutch part),Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693447120,679596978,753109266,869864078,833515291,814463512,799735987,823689782,964721848,1080145768,1037273952,1090116202,1081392720,1216492294,1256587789,1102030712,1253286689,1388156604,1497570203
Sint Maarten (Dutch part),Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584027577,553880908,628169221,739491856,697322881,693036328,649963137,634959424,763634909,855170792,813966042,860462939,852774005,958043064,990805041,868628937,987690843,1094221877,1180355516
Sint Maarten (Dutch part),General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109419542,125716070,124940045,130372221,136192409,139296510,149772849,188730358,201086939,224974976,223307911,229653263,228618715,258449231,265782747,233401776,265595847,293934727,317214688
Sint Maarten (Dutch part),Gross capital formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64155956,68199398,80329726,88147049,85451420,79521037,77094972,145008208,169244858,314016807,236464332,270205039,311905335,504992655,406644760,380979083,455441777,478321994,526112296
Sint Maarten (Dutch part),Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64155956,68199398,80329726,88147049,85451420,79521037,77094972,145008208,169244858,314016807,236464332,270205039,311905335,504992655,406644760,380979083,455441777,478321994,526112296
Sint Maarten (Dutch part),Exports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898994413,890335196,961452514,957541899,893854749,932681564,1029217877,1176511092,1239656115,1260812891,1240298035,1187477083,951471343,793329734,1079241044,521760771,781740594,901867238,872276910
Sint Maarten (Dutch part),Imports of goods and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945586592,882569832,995754190,1064748603,958994413,931284916,970055866,1029349532,1188210165,1304306736,1133744649,1133454636,1028461815,1222626635,1238486548,761756312,1003596260,1143896614,1156303868
Sint Maarten (Dutch part),Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707954817,758246382,807471497,854732098,858997900,896492059,936062989,1066210706,1196493122,1338324022,1366983240,1401843575,1289329609,1259217877,1459776536,1240279330,1384636872,1568845768,1677324340
Sint Maarten (Dutch part),"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52084069,53259387,61029067,54270928,56510072,55961692,56201117,58616780,56680855,59441341,52122905,53463687,51620112,46256983,54581006,47765363,49385475,58344583,62266757
Sint Maarten (Dutch part),Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12213279,12249431,11817120,12501529,10411843,12825294,15418994,14274547,13269070,15418994,15921788,17597765,17541899,17094972,17932961,14469274,14078212,17842123,18565941
Sint Maarten (Dutch part),Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60005014,53976603,57325721,59837558,55427888,58386274,65921788,42710835,31828528,21229050,17821229,20391061,27318436,35977654,54301676,31396648,34525140,45730407,44391892
Sint Maarten (Dutch part),"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153592824,179618598,173155822,185906704,172398920,200462507,183519553,209259069,260703676,312067039,326368715,317765363,278938547,267541899,342067039,293631285,347653631,377649276,407334462
Sint Maarten (Dutch part),"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87624259,87859650,98687631,105337423,104572403,112634541,95921788,120768448,148142821,192960894,197932961,200167598,179106145,161787709,204357542,125027933,158268156,185699892,186449407
Sint Maarten (Dutch part),Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316708880,339954377,374681888,401640326,421632783,416814346,467430168,554073452,618187520,671396648,686145251,727932961,684022346,681843575,723743017,688826816,735865922,827629493,902608060
Sint Maarten (Dutch part),Total Value Added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670015046,714668615,764880128,806992940,810542065,844259360,868994413,985428583,1115543401,1257094972,1280391061,1319720670,1221005587,1193407821,1379050279,1186648045,1325698324,1495053651,1603050578
Slovakia,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,13767299536,9121405718,10511434177,11760245258,12480378772,15542698258,17167589608,16484276502,17387732702,15576157420,15424568716,16235152051,18710133081,24964229081,31762474785,35581724317,41823176968,54589623453,70350831475,70687601036,68851634650,73162189789,69789455990,72399689375,74348680212,64440950274,66490763435,72160096614,79615335519,80411978301,84797060599,93677283327,95942065157,105144917418
